,index,name,price,mileage,ex_color,in_color,drivetrain,mpg,fuel_type,transmission,engine
453,17,2021 Ford F-150 Lariat,61580,15474, Oxford White , Black , Four-wheel Drive ,None,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
454,18,2017 Chevrolet Silverado 1500 LTZ,37991,52383, Black , Black , Four-wheel Drive ,None,Gasoline ,8-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV
455,19,2018 Toyota 4Runner Limited,39987,31609, Midnight Black Metallic , Black Graphite , Four-wheel Drive ,17–20,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
456,0,2019 Audi e-tron Prestige,68424,15163, Glacier White Metallic , Black , All-wheel Drive ,74–73,Electric ,1-Speed Automatic,Electric
457,1,2020 Nissan Pathfinder SL,28998,49149, Gun Metallic , Charcoal , Front-wheel Drive ,20–27,Gasoline ,Automatic CVT,3.5L V6 24V GDI DOHC
458,2,2019 Porsche Cayenne Base,69990,13291, White , Black , All-wheel Drive ,19–23,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo
459,3,2020 Mercedes-Benz C-Class C 300,39987,20150, Black , Silk Beige , Rear-wheel Drive ,24–35,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
460,4,2019 Mercedes-Benz C-Class C 300 4MATIC,35992,13738, Black , – , All-wheel Drive ,22–33,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
461,5,2001 Chevrolet Corvette Base,20500,60397, Mystic Teal Metallic , Black , Rear-wheel Drive ,18–26,Gasoline ,4-Speed Automatic,5.7L V8 16V MPFI OHV
462,6,2021 Tesla Model Y Long Range,72788,13343, Pearl White Multi , Black , All-wheel Drive ,131–117,Electric ,1-Speed Automatic,Electric
463,7,2020 Acura MDX 3.5L,38998,39908, Gray , Ebony , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
464,8,2021 Aston Martin DBX Base,173996,3240, Black , Orange , All-wheel Drive ,14–18,Gasoline ,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo
465,9,2022 Chevrolet Tahoe Z71,82977,16600, Black , Black , Four-wheel Drive ,15–20,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV
466,10,2019 Mazda CX-5 Grand Touring,26691,23639, Jet Black Mica , Parchment , Front-wheel Drive ,25–31,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
467,11,2020 Acura TLX FWD,31488,21194, Modern Steel Metallic , Ebony , Front-wheel Drive ,23–33,Gasoline ,8-Speed Automatic with Auto-Shift,2.4L I4 16V GDI DOHC
468,12,2019 Land Rover Range Rover Velar P380 HSE R-Dynamic,62495,44598, Santorini Black , Ebony , Four-wheel Drive ,18–24,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged
469,13,2010 Lexus ES 350 ,11981,132179, Black Sapphire Pearl , Black , Front-wheel Drive ,19–27,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
470,14,2020 Nissan Rogue Sport S,24590,13668, Caspian Blue , Charcoal , Front-wheel Drive ,25–32,Gasoline ,Automatic CVT,2.0L I4 16V GDI DOHC
471,15,2019 BMW X5 xDrive40i,49295,35093, Arctic Gray Metallic , Ivory White , All-wheel Drive ,20–26,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
472,16,2021 BMW X3 sDrive30i,46891,16803, Black , Black , Rear-wheel Drive ,25–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
473,17,2021 Tesla Model Y Long Range,71400,12045, Midnight Silver Metallic , White / Black , All-wheel Drive ,131–117,Electric ,1-Speed Automatic,Electric
474,18,2019 BMW X7 xDrive50i,69995,58079, Gray Metallic , Cognac , All-wheel Drive ,15–21,Gasoline ,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo
475,19,2018 Chevrolet Suburban LT,36338,81663, Black , Jet Black , Rear-wheel Drive ,16–23,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV
476,0,2020 Subaru Ascent Touring 7-Passenger,42910,11995, Cinnamon Brown Pearl , Java Brown , All-wheel Drive ,20–26,Gasoline ,Automatic CVT,2.4L H4 16V GDI DOHC Turbo
477,1,2021 BMW 330 i xDrive,43758,15596, Mineral Gray Metallic , Black , All-wheel Drive ,25–34,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
478,2,2018 BMW X1 xDrive28i,21991,42412, Black , Black , All-wheel Drive ,22–31,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
479,3,2019 BMW 330 i,36995,17475, Jet Black , Oyster , Rear-wheel Drive ,26–36,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
480,4,2020 Honda Civic LX,25975,12527, Platinum White Pearl , Black , Front-wheel Drive ,30–38,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
481,5,2019 Toyota Tundra SR5,46930,34385, Midnight Black Metallic , Graphite , Four-wheel Drive ,13–17,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
482,6,2019 Honda Odyssey EX-L,37112,30342, Crystal Black Pearl , Gray , Front-wheel Drive ,19–28,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
483,7,2019 Volkswagen Atlas 3.6L SE w/Technology,36255,20100, Reflex Silver Metallic , Titan Black , Front-wheel Drive ,17–24,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC
484,8,2019 BMW 330 i xDrive,40980,18997, Black Sapphire Metallic , Black , All-wheel Drive ,25–34,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
485,9,2020 Dodge Charger Scat Pack,41000,18717, Octane Red Pearlcoat , Black , Rear-wheel Drive ,15–24,Gasoline ,8-Speed Automatic,6.4L V8 16V MPFI OHV
486,10,2019 Ford Edge Titanium,28000,76000, Ingot Silver Metallic , Ebony , Front-wheel Drive ,22–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
487,11,2019 BMW 530 i xDrive,32750,45670, White , Red , All-wheel Drive ,23–33,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
488,12,2019 BMW X5 xDrive40i,54995,22037, Black Sapphire Metallic , Black , All-wheel Drive ,20–26,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
489,13,2022 Mercedes-Benz GLE 450 AWD 4MATIC,92999,2278, MANUFAKTUR Diamond White Metallic , Macchiato Beige , All-wheel Drive ,None,Gasoline ,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
490,14,2017 Hyundai Tucson Eco,18495,39918, Coliseum Grey , Black , All-wheel Drive ,25–30,Gasoline ,7-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Turbo
491,15,2018 BMW X5 xDrive35i,40000,49428, Space Gray Metallic , Black , All-wheel Drive ,18–24,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
492,16,2020 BMW X3 xDrive30i,34615,60922, Alpine White , Black , All-wheel Drive ,24–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
493,17,2019 Mercedes-Benz GLS 450 Base 4MATIC,59999,26444, Polar White , Black , All-wheel Drive ,16–22,Gasoline ,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
494,18,2020 Nissan Murano SL,34000,39277, Black , Graphite , Front-wheel Drive ,20–28,Gasoline ,Automatic CVT,3.5L V6 24V MPFI DOHC
495,19,2020 Ford Edge Titanium,35292,18610, Magnetic , Ceramic , Front-wheel Drive ,21–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
496,0,2018 Mazda CX-5 Grand Touring,28979,24119, Jet Black Mica , Black , All-wheel Drive ,24–30,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
497,1,2020 BMW X3 xDrive30i,34615,60922, Alpine White , Black , All-wheel Drive ,24–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
498,2,2019 Mercedes-Benz GLS 450 Base 4MATIC,59999,26444, Polar White , Black , All-wheel Drive ,16–22,Gasoline ,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
499,3,2020 Nissan Murano SL,34000,39277, Black , Graphite , Front-wheel Drive ,20–28,Gasoline ,Automatic CVT,3.5L V6 24V MPFI DOHC
500,4,2020 Ford Edge Titanium,35292,18610, Magnetic , Ceramic , Front-wheel Drive ,21–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
501,5,2019 Audi Q5 2.0T Premium Plus,39709,16085, Glacier White Metallic , Black , All-wheel Drive ,22–27,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
502,6,2019 Volvo XC60 T6 R-Design,43950,36120, Onyx Black Metallic , Charcoal , All-wheel Drive ,19–27,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC
503,7,2018 Audi Q7 3.0T Premium Plus,45583,30498, Ink Blue Metallic , Black , All-wheel Drive ,19–25,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged
504,8,2017 GMC Acadia Limited Limited,24997,38708, Ebony Twilight Metallic , Dark Cashmere , All-wheel Drive ,15–22,Gasoline ,Automatic 6-Speed,V6 Cylinder Engine
505,9,2021 Ford F-150 Lariat,67999,17477, Agate Black Metallic , Black , Four-wheel Drive ,None,Hybrid ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid
506,10,2021 GMC Acadia SLE,35900,23574, Red Mahogany Metallic , Jet Black , Front-wheel Drive ,21–27,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC
507,11,2021 Acura RDX w/Advance Package,46687,10076, Black , Black , All-wheel Drive ,21–27,Gasoline ,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122
508,12,2016 Porsche Panamera 4,49886,23444, Gray , Carrera Red , All-wheel Drive ,18–27,Gasoline ,7-Speed Automatic with Auto-Shift,3.6L V6 24V GDI DOHC
509,13,2021 GMC Yukon Denali,84994,12623, Onyx Black , Jet Black , Four-wheel Drive ,14–19,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV
510,14,2014 Lincoln MKZ Base,21899,28287, Sunset Metallic , Light Dune , Front-wheel Drive ,22–33,Gasoline ,6-Speed Automatic,3.7L V6 24V MPFI DOHC
511,15,2016 Audi A7 3.0T Premium Plus,35994,74390, Tornado Gray Metallic , Black , All-wheel Drive ,20–30,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged
512,16,2019 BMW X7 xDrive40i,66965,51922, Carbon Black Metallic , Black , All-wheel Drive ,20–25,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
513,17,2021 Ford Mustang GT Premium,46995,2754, Carbonized Gray Metallic , Ebony , Rear-wheel Drive ,15–24,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
514,18,2019 Acura RDX Technology Package,37959,49576, Majestic Black Pearl , Parchment , All-wheel Drive ,21–27,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
515,19,2019 Kia Sorento LX,26834,34175, Ebony Black , Satin Black , All-wheel Drive ,21–26,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC
516,0,2021 Ford Mustang GT Premium,46995,2754, Carbonized Gray Metallic , Ebony , Rear-wheel Drive ,15–24,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
517,1,2019 Acura RDX Technology Package,37959,49576, Majestic Black Pearl , Parchment , All-wheel Drive ,21–27,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
518,2,2019 Kia Sorento LX,26834,34175, Ebony Black , Satin Black , All-wheel Drive ,21–26,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC
519,3,2005 Lexus SC 430 Base,23997,70001, White Gold Crystal , Beige , Rear-wheel Drive ,18–23,Gasoline ,Automatic,8 Cylinder Engine
520,4,2017 Cadillac ATS 2.0L Turbo Luxury,17995,39665, Black , Black , All-wheel Drive ,22–30,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
521,5,2020 Ford Edge ST,40388,19895, Black , Ebony , All-wheel Drive ,19–26,Gasoline ,8-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo
522,6,2021 Chevrolet Tahoe Z71,74000,15681, Black , Gideon , Four-wheel Drive ,16–20,Gasoline ,10-Speed Automatic,5.3L V8 16V GDI OHV
523,7,2021 Audi SQ5 3.0T Premium,64680,15020, Glacier White Metallic , Black , All-wheel Drive ,18–24,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo
524,8,2020 Mercedes-Benz GLE 350 Base 4MATIC,60952,18581, Black , Black , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
525,9,2020 BMW 840 i,79995,18062, Alpine White , Red , Rear-wheel Drive ,22–29,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
526,10,2020 Lexus GX 460 Base,56888,15157, Black , Black , Four-wheel Drive ,15–19,Gasoline ,6-Speed Automatic,4.6L V8 32V MPFI DOHC
527,11,2020 Ford Mustang GT Premium,42995,30045, Shadow Black , Ebony , Rear-wheel Drive ,15–24,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
528,12,2003 Toyota Highlander V6 (A4),7000,145276, Millennium Silver Metallic , Charcoal , All-wheel Drive ,18–22,Gasoline ,4-Speed Automatic,3.0L V6 24V MPFI DOHC
529,13,2017 Audi Q7 3.0T Premium Plus,35998,45053, Glacier White Metallic , Pistachio Beige , All-wheel Drive ,19–25,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged
530,14,2019 Mercedes-Benz AMG C 43 Base 4MATIC,54871,13616, designo Cardinal Red , Black , All-wheel Drive ,19–27,Gasoline ,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
531,15,2021 Honda Pilot Special Edition,38801,13178, Crystal Black Pearl , Black , Front-wheel Drive ,20–27,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
532,16,2021 Toyota Highlander Hybrid Platinum,56990,14372, White , Graphite , All-wheel Drive ,35–34,Hybrid ,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid
533,17,2018 Mercedes-Benz GLA 250 Base,34000,14300, Midnight Black , Crystal Gray , Front-wheel Drive ,24–33,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
534,18,2021 BMW X7 xDrive40i,81950,14925, Carbon Black Metallic , Black , All-wheel Drive ,19–24,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
535,19,2018 GMC Sierra 2500 Denali,63997,38420, Onyx Black , Jet Black , Four-wheel Drive ,0–0,Diesel ,Allison 1000 6-Speed Automatic,8 Cylinder Engine
536,0,2018 GMC Sierra 2500 Denali,63997,38420, Onyx Black , Jet Black , Four-wheel Drive ,0–0,Diesel ,Allison 1000 6-Speed Automatic,8 Cylinder Engine
537,1,2021 Chevrolet Tahoe Z71,75000,17332, Black , Jet Black , Four-wheel Drive ,16–20,Gasoline ,10-Speed Automatic,5.3L V8 16V GDI OHV
538,2,2020 Ford F-150 Lariat,53992,13694, Lead Foot , Black , Four-wheel Drive ,18–23,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
539,3,2019 Honda Ridgeline RTL-E,30000,28917, Black , – , All-wheel Drive ,18–25,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
540,4,2019 Acura MDX 3.5L,36990,29300, Black , – , Front-wheel Drive ,20–27,Gasoline ,Automatic,Premium Unleaded V-6 3.5 L/212
541,5,2021 BMW 530 i xDrive,53995,10335, Alpine White , Black , All-wheel Drive ,23–32,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
542,6,2018 Acura TLX Base,21000,71145, Black , Black , Front-wheel Drive ,23–33,Gasoline Fuel ,A/T,206.0HP 2.4L 4 Cylinder Engine Gasoline Fuel
543,7,2021 Mazda CX-5 Grand Touring,29034,45935, Jet Black Mica , Black , All-wheel Drive ,24–30,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
544,8,2017 Honda Civic Si,17995,42306, Red , Black , Front-wheel Drive ,28–38,Gasoline ,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo
545,9,2019 Mercedes-Benz GLC 300 Base 4MATIC,39895,18069, Black , – , All-wheel Drive ,22–27,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
546,10,2020 Lexus RX 350 Base,49495,18585, Black , Birch , Front-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
547,11,2018 BMW X3 xDrive30i,39995,15479, Carbon Black Metallic , Black , All-wheel Drive ,22–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
548,12,2019 Honda Pilot EX-L,38645,13200, Crystal Black Pearl , Black , All-wheel Drive ,18–26,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
549,13,2020 Mercedes-Benz GLE 450 AWD 4MATIC,58986,24060, Black , Black , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
550,14,2019 Audi Q8 3.0T Premium Plus,72560,17759, Night Black , Black , All-wheel Drive ,17–22,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo
551,15,2021 Hyundai Elantra Limited,29000,13655, Quartz White , Medium Gray , Front-wheel Drive ,31–41,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
552,16,2018 Toyota RAV4 Hybrid XLE,25900,58564, White , Black , All-wheel Drive ,34–30,Hybrid ,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid
553,17,2019 Volkswagen Arteon 2.0T SEL Premium R-Line,31990,46542, Manganese Gray Metallic , Titan Black , All-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
554,18,2020 Toyota Camry SE,29565,34214, Galactic Aqua , Black , Front-wheel Drive ,28–39,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
555,19,2013 Porsche Panamera S,39995,60342, Black , – , Rear-wheel Drive ,16–24,Gasoline ,7-Speed Automatic with Auto-Shift,4.8L V8 32V GDI DOHC
556,0,2017 Toyota 4Runner Limited,38724,49157, Midnight Black Metallic , Redwood , Four-wheel Drive ,17–20,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
557,1,2021 Subaru Outback Touring XT,40652,13803, Abyss Blue Pearl , Java Brown , All-wheel Drive ,23–30,Gasoline ,Automatic CVT,2.4L H4 16V GDI DOHC Turbo
558,2,2019 BMW 330 i,37713,16062, White Metallic , Black , Rear-wheel Drive ,26–36,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
559,3,2020 Cadillac CT5 Premium Luxury RWD,51991,14460, Crystal White Tricoat , Sedona Sauvage with Jet Black Accents , Rear-wheel Drive ,23–31,Gasoline ,10-SPEED A/T,4 Cylinder Engine
560,4,2018 Jeep Grand Cherokee Limited,34541,48541, Diamond Black , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
561,5,2018 Audi Q5 2.0T Tech Premium,34999,37994, Moonlight Blue Metallic , Atlas Beige / Gray , All-wheel Drive ,23–27,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
562,6,2018 Lexus RX 350 350,38000,39886, Eminent White Pearl , Brown , All-wheel Drive ,19–26,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
563,7,2019 Dodge Journey SE,8000,19592, Gray , Black , Front-wheel Drive ,19–25,Gasoline ,4-Speed Automatic,2.4L I4 16V MPFI DOHC
564,8,2022 Kia Telluride SX,48500,5860, Ebony Black , Gray , Front-wheel Drive ,20–26,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC
565,9,2018 BMW X5 xDrive35i,39990,52463, Jet Black , Black , All-wheel Drive ,18–24,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
566,10,2019 Volvo XC60 T5 Momentum,46968,36766, Osmium Gray Metallic , Charcoal , All-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
567,11,2020 GMC Yukon SLT,40700,62588, Onyx Black , Jet Black , Four-wheel Drive ,15–21,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV
568,12,2022 Hyundai Palisade Calligraphy,52999,18457, Steel / Graphite , Black , Front-wheel Drive ,19–26,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC
569,13,2017 INFINITI Q70L 3.7,34606,30152, Graphite Shadow , Graphite , Rear-wheel Drive ,18–25,Gasoline ,7-Speed Automatic,3.7L V6 24V MPFI DOHC
570,14,2021 Audi Q7 55 Premium,63895,14949, Florett Silver Metallic , Black , All-wheel Drive ,18–23,Gasoline ,7-Speed Automatic,V6
571,15,2020 Cadillac XT5 Sport,49492,16975, Radiant Silver Metallic , Black , All-wheel Drive ,18–25,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC
572,16,2020 Mercedes-Benz AMG E 63 S 4MATIC,98999,17457, Designo , – , All-wheel Drive ,15–23,Gasoline ,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo
573,17,2015 Chevrolet Corvette Z06 Hardtop,81998,11850, Shark Gray Metallic , Adrenaline Red , Rear-wheel Drive ,15–22,Gasoline ,8-Speed Automatic,6.2L V8 16V GDI OHV Supercharged
574,18,2011 Honda CR-V EX-L,,103144, Blue , – , Four-wheel Drive ,21–27,Gasoline ,5-SPEED A/T,4 Cylinder Engine
575,19,2020 Cadillac XT5 Premium Luxury,41037,24948, Manhattan Noir Metallic , Cirrus , Front-wheel Drive ,21–28,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC
576,0,2015 Chevrolet Corvette Z06 Hardtop,81998,11850, Shark Gray Metallic , Adrenaline Red , Rear-wheel Drive ,15–22,Gasoline ,8-Speed Automatic,6.2L V8 16V GDI OHV Supercharged
577,1,2011 Honda CR-V EX-L,,103144, Blue , – , Four-wheel Drive ,21–27,Gasoline ,5-SPEED A/T,4 Cylinder Engine
578,2,2020 Cadillac XT5 Premium Luxury,41037,24948, Manhattan Noir Metallic , Cirrus , Front-wheel Drive ,21–28,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC
579,3,2020 Cadillac CT5 Premium Luxury AWD,44771,19702, Satin Steel Metallic , Jet Black , All-wheel Drive ,21–31,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
580,4,2021 Bentley Continental GT V8,259995,3657, Black , Ebony , All-wheel Drive ,16–26,Gasoline ,8-Speed Automatic with Auto-Shift,4.0L V8 32V GDI DOHC Twin Turbo
581,5,2020 Mercedes-Benz CLA 250 Base,37300,29380, Midnight Black , – , Front-wheel Drive ,25–35,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
582,6,2019 Jeep Grand Cherokee Altitude,34589,29514, Granite Crystal Clearcoat Metallic , Black , Rear-wheel Drive ,19–26,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
583,7,2019 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,89471,11853, designo Diamond White Metallic , – , AWD ,14–18,Gasoline ,7-Speed Automatic,5.5L V8 32V GDI DOHC Twin Turbo
584,8,2019 Ford Edge Titanium,31500,47892, White Platinum , Ebony , All-wheel Drive ,21–28,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
585,9,2019 Lexus RX 350 350,41777,19393, White , Red , All-wheel Drive ,19–26,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
586,10,2021 Honda Pilot EX-L,39490,15329, Platinum White , Black , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
587,11,2020 Land Rover Range Rover Evoque S,45892,19160, Narvik Black , Ebony / Ebony , All-wheel Drive ,20–27,Gasoline ,Automatic,I4
588,12,2019 Jeep Grand Cherokee Limited,31996,15823, Diamond Black , Black , Rear-wheel Drive ,19–26,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
589,13,2020 Cadillac XT4 Premium Luxury,37492,15890, Stellar Black Metallic , Black , Front-wheel Drive ,24–30,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
590,14,2021 Mercedes-Benz C-Class C 300,51251,15628, Black , Black , Rear-wheel Drive ,24–33,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
591,15,2019 Audi e-tron Prestige,63000,31219, Glacier White Metallic , Black , All-wheel Drive ,74–73,Electric ,1-Speed Automatic,Electric
592,16,2021 Honda Pilot EX-L,44712,14547, White , – , Front-wheel Drive ,20–27,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
593,17,2019 Toyota Highlander XLE,35577,47327, MR , Black , All-wheel Drive ,20–26,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
594,18,2021 Honda CR-V EX,35899,10981, Modern Steel Metallic , Black , All-wheel Drive ,27–32,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
